NDC,MegaChainNameNew,AffilID,unit_cost,unit_retail_price
00093834301,ALBERTSON'S/SAFEWAY,9000950,0.2428,0.5929
00093834301,ALBERTSON'S/SAFEWAY,9001929,0.2428,0.5929
00093834301,CVS,9000009,1.3562,3.7469
00093834301,CVS,9000064,0.3323,0.4132
00093914901,CVS,9000373,2.15,2.2079
00115132019,CVS,9000373,2.489,3.2291
00115164501,ALBERTSON'S/SAFEWAY,9000050,1.0885,3.7637
00115164501,WALGREENS,9000037,6.6,14.9875
00115164501,WALMART PHARMACY,9000057,2.8537,4.325
00115169301,CVS,9000373,1.4679,1.4902
00115172501,CVS,9000009,4.1585,6.9638
00115172501,WALGREENS,9000037,5.0951,9.5576
00115174501,CVS,9000009,5.3411,8.8196
00115175701,REG CHAIN,9000044,0.6233,1.4996
00115180301,ALBERTSON'S/SAFEWAY,9000950,0.908,1.0619
00115180301,ALBERTSON'S/SAFEWAY,9001929,0.4679,0.9038
00115180301,THE KROGER COMPANY,9000147,0.4783,0.5621
00115180301,THE KROGER COMPANY,9000153,0.1483,0.559
00115180401,CVS,9000373,0.3512,0.7137
00115180401,REG CHAIN,9000743,0.2723,0.3794
00115180401,THE KROGER COMPANY,9000605,0.3679,0.379
00115261101,CVS,9000009,9.925,14.9875
00115261101,CVS,9000064,2.5658,6.1658
00115261101,WALGREENS,9000037,1.9033,6.4246
00115991901,REG CHAIN,9000137,4.5579,9.2704
00115991901,THE KROGER COMPANY,9000428,4.4162,11.6037
00115992101,REG CHAIN,9000646,4.6842,10.4162
00121067585,RITE AID CORP,9000045,0.1974,0.2185
00121067585,THE KROGER COMPANY,9000468,0.0515,0.179
00121067816,CVS,9000009,0.6977,0.7826
00121067816,WALGREENS,9000037,0.4616,0.5968
00121075908,REG CHAIN,9000017,0.4093,0.4155
00121087316,REG CHAIN,9000074,0.0644,0.1316
00121092516,RITE AID CORP,9000045,0.244,0.7975
00121092616,CVS,9000009,0.5813,0.7494
00121092616,WALGREENS,9000037,0.2838,0.4849
00135019902,INDEPENDENT,0000000,0.2746,0.3573
00135019902,RITE AID CORP,9000045,0.231,0.3571
00143301801,CVS,9000009,11.3,14.9875
00143301801,WALGREENS,9000037,9.0875,9.2437
00143301801,WALMART PHARMACY,9000057,6.5446,6.555
00143312601,CVS,9000009,1.7208,4.9958
00143312601,WALGREENS,9000037,1.0437,2.4979
00143980305,CVS,9000064,7.3375,7.4938
00143980305,THE KROGER COMPANY,9000428,2.5,5.5413
00143992701,REG CHAIN,9000074,1.9646,2.9063
00143992701,REG CHAIN,9000594,0.7388,1.9994
00143992801,CVS,9000373,2.935,2.9975
00143992801,REG CHAIN,9000743,1.0018,7.783
00143992801,THE KROGER COMPANY,9000468,1.4075,1.6238
00143992801,THE KROGER COMPANY,9000605,1.1,1.6244
00143992950,ALBERTSON'S/SAFEWAY,9000950,1.4875,3.1237
00143992950,CVS,9000009,10.3125,14.9875
00143992950,WALMART PHARMACY,9000057,2.4857,2.5308
00168035756,RITE AID CORP,9000045,49.375,87.4875
00172392570,INDEPENDENT,0000000,0.375,0.7912
00172392570,RITE AID CORP,9000045,0.5,1.4988
00172392670,RITE AID CORP,9000045,3.6875,14.9875
00172392670,THE KROGER COMPANY,9000468,7.175,7.4875
00172392770,REG CHAIN,9000515,0.3825,1.0875
00172392770,RITE AID CORP,9000045,3.85,14.9875
00172392770,THE KROGER COMPANY,9000468,7.175,7.4875
00172572860,ALBERTSON'S/SAFEWAY,9001062,0.1768,1.454
00172572860,PSAO,9000756,0.241,0.6573
00172572860,REG CHAIN,9000363,0.4232,3.0281
00172572860,REG CHAIN,9000608,0.1636,0.3333
00172572860,REG CHAIN,9000646,0.2357,0.5444
00172572860,RITE AID CORP,9000045,1.7062,3.7494
00172572960,ALBERTSON'S/SAFEWAY,9000050,0.4858,2.7079
00172572960,WALGREENS,9000037,4.1,4.9958
00178055001,INDEPENDENT,0000000,0.4133,0.8479
00185021101,THE KROGER COMPANY,9000428,1.2008,2.5833
00185027701,REG CHAIN,9000594,1.0229,2.1249
00185032501,REG CHAIN,9000074,1.0987,2.7062
00223176001,ALBERTSON'S/SAFEWAY,9000050,0.2127,0.229
00223176001,THE KROGER COMPANY,9000085,0.2006,0.2083
00228207310,RITE AID CORP,9000045,1.82,2.1804
00228212750,REG CHAIN,9000594,0.1927,0.1979
00228212750,REG CHAIN,9000755,0.1558,0.1663
00228254010,RITE AID CORP,9000045,0.6265,0.9721
00228257111,WALGREENS,9000037,0.7275,0.9996
00228263111,CVS,9000009,0.5463,1.1165
00228263111,CVS,9000064,1.5089,2.1411
00228263111,WALMART PHARMACY,9000057,1.0192,1.0296
00228277811,REG CHAIN,9000074,0.6754,2.2215
00228284803,RITE AID CORP,9000045,6.6471,13.5412
00228285111,INDEPENDENT,0000000,4.3762,15.6137
00228285511,REG CHAIN,9000074,7.0946,13.9563
00228309011,RITE AID CORP,9000045,6.1238,7.7475
00228309111,CVS,9000009,9.2346,12.0415
00228309111,WALGREENS,9000037,5.4121,14.1746
00228315303,WALGREENS,9000037,12.7625,14.9875
00228331503,CVS,9000064,9.9792,14.1646
00245007011,REG CHAIN,9000074,1.4804,1.5813
00245010810,REG CHAIN,9000646,0.5242,0.6729
00245010810,RITE AID CORP,9000045,0.7339,0.9983
00245531711,CVS,9000009,1.37,2.9975
00245531911,CVS,9000009,3.9125,14.9875
00245531911,WALMART PHARMACY,9000057,0.6254,0.7163
00254200501,WALGREENS,9000037,6.3725,9.7975
00254302802,REG CHAIN,9000074,6.0875,9.4563
00254302902,REG CHAIN,9000137,2.4371,8.5154
00254302902,THE KROGER COMPANY,9000428,2.7965,8.354
00378005301,CVS,9000064,0.2646,0.4166
00378005301,THE KROGER COMPANY,9000428,0.7027,0.7138
00378032701,WALGREENS,9000037,1.8406,3.7469
00378040301,WALGREENS,9000037,2.4656,3.7469
00378107793,ALBERTSON'S/SAFEWAY,9000950,5.1475,6.1954
00378172493,CVS,9000009,8.2125,8.3688
00378172493,WALGREENS,9000037,5.21,11.1725
00378172493,WALMART PHARMACY,9000057,1.715,14.4142
00378230201,CVS,9000009,2.4469,3.7469
00378230201,WALMART PHARMACY,9000057,1.0854,1.0958
00378416001,CVS,9000064,1.2922,3.0184
00378439177,INDEPENDENT,0000000,20.1279,50.9346
00378441501,CVS,9000009,1.0482,1.0705
00378456105,WALGREENS,9000037,1.0179,2.1411
00378459301,CVS,9000009,0.6713,1.7623
00378459301,CVS,9000064,0.665,1.7623
00378580793,REG CHAIN,9000743,0.8192,5.5271
00378609001,WALGREENS,9000037,2.375,2.6237
00378632377,REG CHAIN,9000367,1.22,2.0639
00378644001,THE KROGER COMPANY,9000428,1.054,2.6387
00378668977,REG CHAIN,9000137,0.2475,1.9506
00378718605,WALGREENS,9000037,0.642,0.9366
00378729189,CVS,9000009,3.16,3.2225
00378729189,WALGREENS,9000037,4.4625,7.4938
00378876893,WALGREENS,9000037,22.675,22.9875
00395103185,CVS,9000373,0.0242,0.3038
00406012305,CVS,9000009,1.2937,1.8734
00406012505,CVS,9000373,0.4665,1.5623
00406048410,PSAO,9009783,0.8461,1.3852
00406048410,THE KROGER COMPANY,9000468,0.5204,0.604
00406052201,THE KROGER COMPANY,9000010,0.8556,3.3957
00406052201,THE KROGER COMPANY,9000147,1.3804,3.3923
00406052301,REG CHAIN,9000363,0.581,4.4389
00406052301,THE KROGER COMPANY,9000085,0.6623,4.4374
00406114601,INDEPENDENT,0000000,0.5443,1.949
00406117003,PSAO,9009783,1.2592,8.2242
00406324401,ALBERTSON'S/SAFEWAY,9001929,1.2988,2.2487
00406324401,THE KROGER COMPANY,9000147,0.5383,0.861
00406324901,INDEPENDENT,0000000,1.1672,3.1422
00406324901,REG CHAIN,9000074,1.005,2.3719
00406575501,INDEPENDENT,0000000,0.3529,0.8185
00406575501,RITE AID CORP,9000045,0.4396,0.7139
00406853001,PSAO,9009783,0.7119,6.041
00406996001,THE KROGER COMPANY,9000428,1.8258,12.4162
00472008216,THE KROGER COMPANY,9000428,0.7345,1.2722
00472103016,INDEPENDENT,0000000,0.2272,0.5437
00485025401,THE KROGER COMPANY,9000428,0.27,0.2908
00527131301,WALGREENS,9000037,1.1656,2.2369
00527136701,REG CHAIN,9000137,0.9612,3.7012
00527155201,PSAO,9000756,1.5175,2.1058
00527155201,WALGREENS,9000037,2.5625,3.3622
00527169505,CVS,9000009,2.1458,2.4979
00527169505,REG CHAIN,9000367,0.457,1.6953
00527169505,WALGREENS,9000037,4.1875,14.9875
00527169505,WALMART PHARMACY,9000057,0.9258,5.1829
00527217037,REG CHAIN,9000664,2.0629,3.5204
00527280232,CVS,9000009,24.1812,50.3688
00527280232,CVS,9000064,20.1417,48.3319
00527280232,WALGREENS,9000037,30.125,55.8625
00527280332,ALBERTSON'S/SAFEWAY,9000050,17.4063,58.9987
00527280332,THE KROGER COMPANY,9000085,17.4375,69.5613
00527280332,THE KROGER COMPANY,9000937,20.0625,69.5281
00527280332,WALGREENS,9000037,39.925,55.8625
00527280332,WALMART PHARMACY,9000057,19.4937,49.9712
00527458237,CVS,9000009,6.2321,8.4625
00527458237,WALGREENS,9000037,6.0598,9.0348
00527810637,CVS,9000009,5.5025,8.9992
00536100715,ALBERTSON'S/SAFEWAY,9000050,0.1613,0.1665
00536100715,CVS,9000009,0.0358,0.0379
00536100901,CVS,9000373,0.1187,0.159
00536100901,REG CHAIN,9000743,0.0707,0.1442
00536100901,THE KROGER COMPANY,9000468,0.3642,0.4269
00536102107,WALGREENS,9000037,0.375,1.4988
00536120610,RITE AID CORP,9000045,0.0577,0.0629
00536121429,ALBERTSON'S/SAFEWAY,9001929,4.8375,4.9938
00536121429,CVS,9000009,0.0782,0.0817
00536121429,INDEPENDENT,0000000,0.3896,0.8938
00536122308,CVS,9000009,0.1621,0.1674
00536123201,CVS,9000373,0.0813,0.0871
00536123201,THE KROGER COMPANY,9000605,0.0519,0.0554
00536124701,CVS,9000009,0.0597,0.0623
00536130608,RITE AID CORP,9000045,1.8063,6.8688
00536132213,REG CHAIN,9000074,0.3376,0.9715
00536322301,CVS,9000009,0.0826,0.0861
00536430608,RITE AID CORP,9000045,0.2598,0.5348
00536440601,THE KROGER COMPANY,9000428,0.1083,0.1246
00536466110,WALGREENS,9000037,0.1225,0.4996
00536478701,CVS,9000009,0.1113,0.1144
00536781708,PSAO,9000027,0.0804,0.5103
00548585000,CVS,9000009,91.9875,369.9875
00548585000,WALGREENS,9000037,255.0625,421.2437
00555003302,REG CHAIN,9000664,0.4521,0.5746
00555003302,THE KROGER COMPANY,9000468,0.5979,0.624
00555007102,CVS,9000373,0.1653,0.3721
00555015902,CVS,9000009,2.8813,7.4938
00555015902,PSAO,9009915,0.9223,1.9277
00555015902,THE KROGER COMPANY,9000937,0.5029,0.5413
00555015902,WALMART PHARMACY,9000057,0.7777,0.7889
00555032402,THE KROGER COMPANY,9000428,0.6064,1.7429
00555077602,INDEPENDENT,0000000,1.9781,4.3078
00555077602,RITE AID CORP,9000045,1.3896,2.7496
00555087202,ALBERTSON'S/SAFEWAY,9000950,0.2562,0.3749
00555087202,CVS,9000009,0.6143,1.0705
00555087202,WALGREENS,9000037,0.4642,0.5579
00555087302,REG CHAIN,9000074,0.5017,0.7063
00555087302,THE KROGER COMPANY,9000010,0.2835,0.6249
00555088602,CVS,9000373,0.4567,0.4996
00555088602,THE KROGER COMPANY,9000468,0.3817,0.6871
00555088702,ALBERTSON'S/SAFEWAY,9000950,0.5496,1.2371
00555088702,CVS,9000009,2.2167,10.3124
00555088702,CVS,9000064,0.5637,1.2746
00555088702,WALGREENS,9000037,2.2687,7.4938
00555089902,ALBERTSON'S/SAFEWAY,9000026,0.2665,0.7874
00555089902,CVS,9000373,0.2493,0.3624
00555089902,THE KROGER COMPANY,9000468,0.2607,0.6249
00555095202,CVS,9000009,1.6687,2.9634
00555095202,CVS,9000064,1.1032,2.7082
00555097202,ALBERTSON'S/SAFEWAY,9000050,0.9125,2.2079
00555097202,CVS,9000009,1.4225,2.3158
00555097202,WALGREENS,9000037,4.3625,14.9875
00555097202,WALMART PHARMACY,9000057,0.6967,3.0929
00555097302,PSAO,9009783,0.9567,3.0174
00555097302,REG CHAIN,9000363,0.65,2.1428
00555097302,REG CHAIN,9000837,0.65,2.2437
00574050801,ALBERTSON'S/SAFEWAY,9000026,0.1589,0.1624
00574050801,PSAO,9000756,0.2315,0.3177
00574060801,ALBERTSON'S/SAFEWAY,9000950,0.3933,0.4037
00574060801,CVS,9000064,0.0981,0.1013
00574060801,REG CHAIN,9000482,0.1206,0.1275
00574060801,THE KROGER COMPANY,9000428,0.1404,0.1456
00574082701,CVS,9000009,10.35,37.4969
00574082701,THE KROGER COMPANY,9000147,12.8297,85.4672
00591264101,RITE AID CORP,9000045,9.4875,14.9987
00591269301,WALGREENS,9000037,9.8175,11.8975
00591288601,THE KROGER COMPANY,9000428,5.9254,7.9579
00591354601,ALBERTSON'S/SAFEWAY,9000026,3.5089,4.4625
00591385419,CVS,9000064,5.1681,11.5264
00591610060,RITE AID CORP,9000045,20.4821,41.7839
00603150858,WALGREENS,9000037,0.2988,0.3777
00603243821,INDEPENDENT,0000000,0.4612,1.3442
00603254021,RITE AID CORP,9000045,1.3604,2.1862
00603459321,CVS,9000373,2.4125,2.9975
00603516721,ALBERTSON'S/SAFEWAY,9000950,0.5586,1.0284
00641092825,REG CHAIN,9000074,2.0631,3.4344
00781107905,PSAO,9009915,0.2242,1.5146
00781107905,WALGREENS,9000037,6.2438,14.9875
00781155601,WALGREENS,9000037,1.3812,1.6969
00781187431,THE KROGER COMPANY,9000495,1.9536,7.4098
00781194339,CVS,9000064,5.4375,8.1988
00781194339,THE KROGER COMPANY,9000428,6.2375,9.5978
00781210201,PSAO,9009783,0.6608,3.4446
00781214401,CVS,9000009,0.5275,0.7494
00781232901,CVS,9000009,2.0088,7.4373
00781232901,WALGREENS,9000037,3.7188,10.0812
00781235201,REG CHAIN,9000467,2.3638,7.6654
00781236801,CVS,9000009,1.9833,8.4162
00781326869,REG CHAIN,9000664,12.1664,34.9289
00781801731,CVS,9000064,6.2583,6.3104
00781803731,CVS,9000009,12.4563,27.3329
00781803731,WALGREENS,9000037,11.5375,29.6208
00832011100,CVS,9000373,2.6783,2.6992
00832022700,ALBERTSON'S/SAFEWAY,9001929,5.5244,6.056
00832022700,INDEPENDENT,0000000,3.6216,7.3576
00832054011,REG CHAIN,9000074,0.9138,2.6229
00832107130,RITE AID CORP,9000045,4.0213,11.1665
00832121100,REG CHAIN,9000467,0.2706,0.2775
00904052360,CVS,9000009,0.0762,0.0794
00904052360,WALGREENS,9000037,0.2433,0.5856
00904227260,RITE AID CORP,9000045,0.1617,0.1721
00904404073,ALBERTSON'S/SAFEWAY,9000050,0.3225,0.3329
00904404073,REG CHAIN,9000003,0.2955,0.6232
00904404073,REG CHAIN,9000017,0.3017,0.3121
00904404073,REG CHAIN,9000585,0.1129,0.1388
00904404360,PSAO/LTC,9000519,0.2754,0.2866
00904404360,THE KROGER COMPANY,9000085,0.2392,0.2496
00904421360,INDEPENDENT,0000000,0.1561,5.8125
00904421813,REG CHAIN,9000137,0.1558,0.3329
00904423960,REG CHAIN,9000664,0.0691,0.0708
00904506260,WALGREENS,9000037,0.1508,0.1704
00904506860,REG CHAIN,9000646,0.2329,0.2662
00904506860,RITE AID CORP,9000045,0.4859,0.6219
00904515460,REG CHAIN,9000467,0.4348,0.446
00904530660,ALBERTSON'S/SAFEWAY,9000542,0.4849,0.5724
00904530660,CVS,9000373,0.135,0.1527
00904530760,ALBERTSON'S/SAFEWAY,9000050,2.3175,2.4975
00904530760,ALBERTSON'S/SAFEWAY,9001062,0.3917,0.4579
00904530760,REG CHAIN,9000137,3.475,9.9875
00904546080,CVS,9000064,0.0486,0.0504
00904546080,PSAO,9009783,0.4004,0.4583
00904552952,REG CHAIN,9000594,0.2654,0.2706
00904561646,CVS,9000064,0.5296,0.5742
00904582360,CVS,9000064,0.0403,0.042
00904582360,REG CHAIN,9000482,0.1223,0.1335
00904582360,THE KROGER COMPANY,9000428,0.0381,0.0415
00904641292,INDEPENDENT,0000000,0.4492,0.6512
00904641292,RITE AID CORP,9000045,0.2,0.4994
00904674759,ALBERTSON'S/SAFEWAY,9000050,0.1094,0.1125
00904674860,THE KROGER COMPANY,9000468,0.8563,0.9344
00904674860,THE KROGER COMPANY,9000605,0.8563,0.9344
00904699760,CVS,9000009,0.1121,0.1174
00904699960,CVS,9000009,0.0807,0.0842
00904699960,WALGREENS,9000037,0.475,0.5396
00904759080,ALBERTSON'S/SAFEWAY,9000026,0.5375,0.5549
00904759080,PSAO,9009783,0.3917,0.6458
00904759080,REG CHAIN,9000664,0.0661,0.0693
07610032024,CVS,9000373,0.0556,0.059
10006073017,RITE AID CORP,9000045,0.2067,0.2275
10006073038,INDEPENDENT,0000000,0.6625,0.9079
10006073038,PSAO,9000909,0.1563,0.1667
10006073038,REG CHAIN,9000094,0.2621,0.4163
10006073038,REG CHAIN,9000137,0.1892,0.3329
10006073038,REG CHAIN,9000467,5.2938,6.2438
10006073038,REG CHAIN,9000608,0.2621,0.4163
10006073043,REG CHAIN,9000664,0.1075,0.111
10135013301,WALGREENS,9000037,0.1506,0.7494
10135014901,THE KROGER COMPANY,9000010,0.3275,0.3431
10542007010,INDEPENDENT,0000000,0.3662,0.875
10702000109,PSAO,9000846,0.4,0.9831
10702000109,REG CHAIN,9000074,0.525,1.1585
10702001801,INDEPENDENT,0000000,2.0146,4.8438
10702001801,REG CHAIN,9001098,0.6558,0.7717
10702001801,THE KROGER COMPANY,9000147,0.8227,0.8511
10702002501,INDEPENDENT,0000000,0.5375,3.1471
10702002501,RITE AID CORP,9000045,3.6437,7.4938
10702002501,THE KROGER COMPANY,9000147,0.4072,1.4858
10702002601,THE KROGER COMPANY,9000428,0.7171,2.0829
10702002801,RITE AID CORP,9000045,0.4387,1.8329
10702002901,ALBERTSON'S/SAFEWAY,9000026,0.8017,1.3746
10702002901,RITE AID CORP,9000045,0.3317,1.8746
10702004003,WALGREENS,9000037,2.0058,2.3924
10702004401,ALBERTSON'S/SAFEWAY,9000026,0.6546,1.0704
10702004401,CVS,9000373,0.5725,0.8746
10702005501,CVS,9000009,3.5063,7.4938
10702005501,REG CHAIN,9000367,1.3919,2.1559
10702005501,REG CHAIN,9000585,1.47,15.9996
10702005501,REG CHAIN,9000743,1.445,2.0058
10702005501,THE KROGER COMPANY,9000605,0.8183,2.0621
10702005501,THE KROGER COMPANY,9000937,1.2142,2.0825
10702005501,WALGREENS,9000037,2.235,3.2475
10702005601,CVS,9000009,1.825,4.9958
10702005601,THE KROGER COMPANY,9000147,0.6552,0.7822
10702005701,WALGREENS,9000037,1.5975,4.2613
10702007701,WALGREENS,9000037,0.9833,4.9958
10702010701,WALGREENS,9000037,1.4363,2.8862
10702015016,CVS,9000373,0.2883,0.354
11534016503,REG CHAIN,9000585,0.1563,0.1667
11534016503,REG CHAIN,9000608,0.1354,0.1389
11534016503,REG CHAIN,9000646,0.2729,0.3746
11534018701,THE KROGER COMPANY,9000153,1.4542,2.5204
11822004370,RITE AID CORP,9000045,0.3017,0.3123
11822037270,RITE AID CORP,9000045,0.0551,0.0578
11822303990,RITE AID CORP,9000045,1.1937,1.35
11822317640,RITE AID CORP,9000045,0.2948,0.3208
11822331100,RITE AID CORP,9000045,0.2033,0.2086
11822331370,RITE AID CORP,9000045,0.325,0.3382
11822478530,RITE AID CORP,9000045,0.0603,0.0624
11845009611,RITE AID CORP,9000045,0.6406,0.7188
11845009661,REG CHAIN,9000074,0.1025,0.1058
11845014871,REG CHAIN,9000664,0.0925,0.0977
11845017105,CVS,9000373,0.3867,0.3971
11845051801,RITE AID CORP,9000045,0.1367,0.1727
11845053501,CVS,9000009,0.1169,0.12
11917007157,WALGREENS,9000037,0.1475,0.1579
11917012498,WALGREENS,9000037,0.2825,0.3033
11917017075,WALGREENS,9000037,0.1475,0.1579
12539010830,RITE AID CORP,9000045,0.6146,0.9083
12843003520,WALMART PHARMACY,9000057,0.1719,0.1755
13107000334,CVS,9000373,1.8046,1.9721
13107000334,PSAO/LTC,9000894,0.5033,3.8333
13107000334,THE KROGER COMPANY,9000605,0.67,1.0413
13107001401,THE KROGER COMPANY,9000468,0.3487,1.031
13107003134,INDEPENDENT,0000000,0.5437,4.7208
13107003134,THE KROGER COMPANY,9000147,0.5896,1.2499
13107003234,INDEPENDENT,0000000,0.5979,4.1521
13107003234,PSAO,9009915,0.5958,4
13107003234,RITE AID CORP,9000045,3.6688,3.7469
13107003601,THE KROGER COMPANY,9000428,0.8669,4.9235
13107005801,CVS,9000009,1.425,3.7469
13107006001,CVS,9000009,2.1375,3.7469
13107006001,WALGREENS,9000037,2.0288,4.1844
13107015490,CVS,9000373,1.32,9.111
13107031901,CVS,9000373,1.3132,2.8471
13107032001,REG CHAIN,9000755,0.9269,2.8786
13107032101,WALGREENS,9000037,5.7333,7.4958
13668000905,THE KROGER COMPANY,9000147,0.4358,0.5829
13668001005,THE KROGER COMPANY,9000010,0.4371,0.7079
13668001005,THE KROGER COMPANY,9000147,0.4371,0.7079
13668001005,THE KROGER COMPANY,9000153,0.1731,0.7013
13668001105,THE KROGER COMPANY,9000468,0.18,0.8275
13668010601,CVS,9000009,2.1675,2.2079
13668010601,WALGREENS,9000037,3.6688,3.7469
13668010601,WALMART PHARMACY,9000057,0.8829,0.9021
13668010790,REG CHAIN,9000137,0.6092,3.6735
13668018930,REG CHAIN,9000137,2.555,9.9267
13668022130,WALGREENS,9000037,17.4683,42.0906
13668022130,WALMART PHARMACY,9000057,1.125,39.1912
13668027101,WALMART PHARMACY,9000057,0.8588,0.8666
13668034030,RITE AID CORP,9000045,11.4825,19.3331
13668044001,WALGREENS,9000037,1.7575,2.9975
13668048301,CVS,9000064,1.115,2.3956
13668048450,CVS,9000373,1.3242,2.2708
13668048601,CVS,9000064,3.5683,5.0412
13668048750,RITE AID CORP,9000045,2.7419,8.1244
13811052501,CVS,9000373,0.3611,1.1364
13811052501,PSAO,9000938,0.5687,1.4667
13811058030,CVS,9000009,1.5471,2.8325
13811068930,REG CHAIN,9000074,6.09,12.7063
13811070810,CVS,9000373,5.8292,10.7496
13811070910,CVS,9000009,9.0982,12.6246
13811070910,INDEPENDENT,0000000,3.4063,15.9279
13925011701,RITE AID CORP,9000045,0.9058,1.2496
13925011701,WALGREENS,9000037,1.2275,1.2913
16500008619,CVS,9000373,0.1867,0.1919
16500008806,RITE AID CORP,9000045,0.2017,0.2123
16500053536,RITE AID CORP,9000045,0.113,0.1936
16571020210,ALBERTSON'S/SAFEWAY,9001929,0.6714,1.1469
16571020210,INDEPENDENT,0000000,0.6088,1.6304
16571040110,CVS,9000009,0.4892,0.4996
16571040110,WALMART PHARMACY,9000057,0.2292,0.3197
16571040250,CVS,9000009,1.4938,3.1179
16571040250,PSAO,9001023,0.4208,3.5771
16571040250,REG CHAIN,9000743,0.6,4.5075
16571040250,THE KROGER COMPANY,9000605,0.4675,0.4999
16571040250,THE KROGER COMPANY,9000937,0.3992,0.4999
16571040250,WALGREENS,9000037,0.595,0.6575
16571067110,CVS,9000009,2.2437,7.4938
16571067110,THE KROGER COMPANY,9000605,0.4896,0.6352
16571067110,WALGREENS,9000037,0.4502,0.6623
16571067110,WALMART PHARMACY,9000057,0.6183,0.6296
16714020110,ALBERTSON'S/SAFEWAY,9000950,1.2972,11.6653
16729000417,INDEPENDENT,0000000,0.4067,125.8333
16729000517,PSAO,9000909,0.1354,0.1389
16729000517,REG CHAIN,9000137,0.3896,1.1558
16729000517,REG CHAIN,9000594,0.3642,0.3746
16729000517,REG CHAIN,9000755,0.1353,0.1388
16729000617,PSAO,9009915,0.458,8.5469
16729002301,WALGREENS,9000037,10.5375,10.8292
16729009512,THE KROGER COMPANY,9000428,1.0975,21.9162
16729009712,CVS,9000064,13.8175,21.9162
16729009712,THE KROGER COMPANY,9000428,7.5046,33.7704
16729010912,RITE AID CORP,9000045,7.9092,17.3332
16729013516,PSAO,9009783,0.5404,1.6394
16729015615,REG CHAIN,9000074,0.3021,0.3125
16729017017,PSAO/LTC,9000894,0.6911,6.9536
16729017017,REG CHAIN,9000664,0.5308,0.5413
16729018201,ALBERTSON'S/SAFEWAY,9000950,2.3625,4.1625
16729018201,ALBERTSON'S/SAFEWAY,9001929,0.1472,0.5096
16729018201,CVS,9000064,0.7113,1.4988
16729018929,CVS,9000009,9.2937,9.3729
16729018929,WALGREENS,9000037,5.0203,9.3266
16729026129,CVS,9000009,4.6281,5.9656
16729029310,RITE AID CORP,9000045,1.7688,5.8883
16729029310,THE KROGER COMPANY,9000468,1.2238,3.9582
16729030301,WALGREENS,9000037,1.27,1.4996
16729030501,THE KROGER COMPANY,9000428,0.7317,1.5068
17478076106,PSAO,9000756,1.8542,4.8238
17478076106,RITE AID CORP,9000045,4.9545,8.7491
17478076306,PSAO,9000909,4.4944,20.7185
20555000100,RITE AID CORP,9000045,0.2048,0.2288
23155002601,CVS,9000009,0.3487,0.354
